"doc_id","countryname","partyname","partyabbrev","party","parfam","rile","date","year","token_count","pop_anti_elitism","pop_people_centrism","pop_manichean","populism_overall","pop_ideology_overall","pop_ideology_left","pop_ideology_right","pop_ideology_centrist","lib_political","lib_social","lib_economic","lib_financial_market","liberalism_overall","pop_ideology_direction","pop_anti_elitism_sonnet","pop_people_centrism_sonnet","pop_manichean_sonnet","populism_overall_sonnet","pop_ideology_overall_sonnet","pop_ideology_left_sonnet","pop_ideology_right_sonnet","pop_ideology_centrist_sonnet","lib_political_sonnet","lib_social_sonnet","lib_economic_sonnet","lib_financial_market_sonnet","liberalism_overall_sonnet","pop_anti_elitism_gpt41mini","pop_people_centrism_gpt41mini","pop_manichean_gpt41mini","populism_overall_gpt41mini","pop_ideology_overall_gpt41mini","pop_ideology_left_gpt41mini","pop_ideology_right_gpt41mini","pop_ideology_centrist_gpt41mini","lib_political_gpt41mini","lib_social_gpt41mini","lib_economic_gpt41mini","lib_financial_market_gpt41mini","liberalism_overall_gpt41mini","pop_anti_elitism_gemini","pop_people_centrism_gemini","pop_manichean_gemini","populism_overall_gemini","pop_ideology_overall_gemini","pop_ideology_left_gemini","pop_ideology_right_gemini","pop_ideology_centrist_gemini","lib_political_gemini","lib_social_gemini","lib_economic_gemini","lib_financial_market_gemini","liberalism_overall_gemini"
"11520_202209","Sweden","Christian Democrats","Kd",11520,50,-5.556,2022-09-01,2022,1179,5,5.333,3.667,4.667,5.667,2,6.333,3.5,7.333,6.333,7,,7,0.366179328995183,4,5,3,4,5,1,6,2,7,6,6,,6,7,6,6,6,6,3,7,5,7,6,7,,7,4,5,2,4,6,,6,,8,7,8,,8
"11620_196009","Sweden","Right Party","",11620,60,34.8,1960-09-01,1960,717,3,3.333,2,2.667,4.333,0,6,3.667,7.333,7.5,8.667,8,7.333,0.620668252818868,3,4,2,3,4,0,5,1,7,7,8,8,8,2,3,,2,6,,7,6,7,,9,,6,4,3,,3,3,,,4,8,8,9,8,8
"11620_196409","Sweden","Right Party","",11620,60,60.4,1964-09-01,1964,384.75,5,5.333,4.5,4.667,4.333,1.5,6,4,6,5,8,6.333,7,0.391304347826087,4,5,3,4,4,1,5,2,6,,8,7,7,7,8,6,7,6,2,7,6,6,5,8,4,6,4,3,,3,3,,,4,,,8,8,8
"11620_196809","Sweden","Right Party","",11620,60,25.8,1968-09-01,1968,2357.25,4,4.333,4,4,3,1.5,3,4,7.333,6,8.333,7,7.667,0.176470588235294,5,6,5,5,3,1,3,2,7,6,8,7,7,3,2,4,3,3,2,,6,7,6,8,,7,4,5,3,4,3,,,4,8,,9,,9
"11620_197009","Sweden","Moderate Coalition Party","MSP",11620,60,10.8,1970-09-01,1970,255,4,4,3,3,4,1.5,6,3.5,7.333,5.667,7.667,7,7.333,0.409090909090909,5,4,4,4,5,1,6,2,7,5,7,7,7,3,4,2,3,3,2,,5,7,5,8,,7,4,,,2,,,,,8,7,8,,8
"11620_197309","Sweden","Moderate Coalition Party","MSP",11620,60,19.7,1973-09-01,1973,356.25,2,3,1.5,2,3.5,1.5,4.5,4,8,7,8.333,7,7.667,0.3,2,3,2,2,2,1,3,1,8,7,8,7,8,2,3,1,2,5,2,6,7,8,7,8,6,7,,,,,,,,,8,7,9,8,8
"11620_197609","Sweden","Moderate Coalition Party","MSP",11620,60,2.2,1976-09-01,1976,564,3.667,4.5,3.5,3,3,2,3,3.667,8.333,7.333,8.667,7,8,0.115380177685474,4,4,3,3,3,1,3,2,8,7,8,7,8,3,5,4,4,4,3,,6,8,7,9,,7,4,,,2,2,,,3,9,8,9,,9
"11620_197909","Sweden","Moderate Coalition Party","MSP",11620,60,23.1,1979-09-01,1979,615,2.5,3.5,2,2.5,3,1,4,4,8.333,7.667,9,7.667,8.333,0.333333333333333,3,4,3,3,3,0,4,2,8,8,9,8,8,2,3,1,2,3,2,,6,8,7,9,7,8,,,,,,,,,9,8,9,8,9
"11620_198209","Sweden","Moderate Coalition Party","MSP",11620,60,25.1,1982-09-01,1982,676.5,2.5,4.5,2,3,2.5,1,2.5,3.5,8,6.667,8.667,7,7.667,0.214285714285714,2,3,2,2,1,0,2,1,8,6,9,7,8,3,6,2,4,4,2,3,6,7,6,8,7,7,,,,,,,,,9,8,9,7,8
"11620_198509","Sweden","Moderate Coalition Party","MSP",11620,60,59.8,1985-09-01,1985,729.75,3.333,3.667,2.5,2.667,2.333,1.5,3,3.333,8.333,6.667,9.333,8,8.333,0.191497510532363,4,5,3,3,2,1,3,3,8,6,9,8,8,3,4,2,3,3,2,,5,8,6,9,7,8,3,2,,2,2,,,2,9,8,10,9,9
"11620_198809","Sweden","Moderate Coalition Party","MSP",11620,60,36.7,1988-09-01,1988,1151.25,3.333,4,3,3,4,1.5,4,4,8.333,7.333,9,7.667,8.333,0.263157894736842,4,4,4,4,4,1,5,2,8,7,9,8,8,3,4,2,3,4,2,3,6,8,7,9,7,8,3,,,2,,,,,9,8,9,8,9
"11620_199109","Sweden","Moderate Coalition Party","MSP",11620,60,43.75,1991-09-01,1991,1433.25,2.667,4.333,3.333,3.333,3,1,2.667,3,8.667,7.333,9,8,8.333,0.250037498125094,4,5,4,4,4,1,5,2,8,7,9,8,8,2,7,3,4,3,2,1,6,9,7,9,8,8,2,1,3,2,2,0,2,1,9,8,9,8,9
"11620_199409","Sweden","Moderate Coalition Party","MSP",11620,60,40.201,1994-09-01,1994,1830.75,1.5,3,2,2,2,1.5,1.5,4,8.333,7.333,9,7.667,8,0,2,3,2,2,1,1,2,1,9,7,9,8,8,1,3,2,2,3,2,1,7,8,7,9,7,8,,,,,,,,,8,8,9,8,8
"11620_199809","Sweden","Moderate Coalition Party","MSP",11620,60,37.425,1998-09-01,1998,3284.25,3,5.5,3,4,4,2,4.5,4.5,8,7,9,8.333,8.333,0.227272727272727,,4,2,3,2,1,3,2,8,6,9,8,8,3,7,4,5,6,3,6,7,8,7,9,8,8,,,,,,,,,8,8,9,9,9
"11620_200209","Sweden","Moderate Coalition Party","MSP",11620,60,38.061,2002-09-01,2002,4305,3.333,3.667,2.667,3,3,1.5,3,5,8.333,7.333,9.333,8,8.333,0.157894736842105,4,4,3,3,2,1,3,4,8,7,9,8,8,3,5,4,4,4,2,3,6,8,7,9,7,8,3,2,1,2,,,,,9,8,10,9,9
"11620_200609","Sweden","Moderate Coalition Party","MSP",11620,60,3.963,2006-09-01,2006,8016.75,1.667,4.333,2,2.333,2.667,2.5,3.5,3.667,8.667,8.333,8.667,7.333,8.333,0.103444708803145,2,5,1,2,2,2,3,3,8,8,8,7,8,2,6,3,4,5,3,4,7,9,8,9,7,8,1,2,,1,1,,,1,9,9,9,8,9
"11620_201009","Sweden","Moderate Coalition Party","MSP",11620,60,2.479,2010-09-01,2010,12232.5,1.667,3.83,1.5,1.667,2,1.5,1.246,4.5,8.333,8.5,7.997,6.83,7.997,-0.0350538227987855,1,3.491,1,1,1,1,1.491,2,8,8,7.491,6.491,7.491,1,7,2,3,3,2,1,7,9,8.5,8,7,8.5,3,1,,1,,,,,8,9,8.5,7,8
"11620_201409","Sweden","Moderate Coalition Party","MSP",11620,60,-16.769,2014-09-01,2014,18452.25,1.5,5.319,1,2.66,2.66,2.16,2,4.66,8.229,8.454,8.437,6.829,8.222,-0.018140589569161,1,2.638,1,1.319,1.319,1.319,2,2.319,8.019,8.35,8.319,7,8,2,8,,4,4,3,2,7,8.34,8.34,8.321,7,8.34,,,,,,,,,8.328,8.672,8.672,6.487,8.328
"11620_201809","Sweden","Moderate Coalition Party","MSP",11620,60,7.562,2018-09-01,2018,9399.75,2.823,3.323,2.234,2.656,3.323,2.25,4.312,3.75,8.5,8.011,7.84,7.333,8.177,0.199961210240497,2.468,3.468,1.468,2.468,2.468,1,3.935,2,8,7.532,7.532,7,7.532,3,5.5,3,3.5,4.5,3.5,5,5.5,8.5,7.5,7.5,7,8,3,1,,2,3,,4,,9,9,8.486,8,9
"11620_202209","Sweden","Moderate Coalition Party","MSP",11620,60,18.194,2022-09-01,2022,8266.5,5,5.333,4.333,4.667,5.333,2,6.667,4,8.667,8.333,8.333,7.333,8.333,0.368437672692824,,4,3,3,4,1,6,2,8,8,8,7,8,7,8,8,8,7,3,8,6,9,9,8,7,8,3,4,2,3,5,,6,,9,8,9,8,9
"11710_201009","Sweden","Sweden Democrats","SD",11710,70,15.686,2010-09-01,2010,1257,6,8,5,6.5,7.667,2.5,8.333,4,6,2.5,6.333,4,5,0.393244792017798,,8,,,7,2,8,2,,3,6,,,7,8,6,7,7,3,8,6,7,,7,,6,5,8,4,6,9,,9,,5,2,6,4,4
"11710_201409","Sweden","Sweden Democrats","SD",11710,70,-6.984,2014-09-01,2014,4099.5,4.667,7,4.333,5.333,7.333,2.5,8.333,3.5,7.5,4,5.667,,6,0.406962952626805,5,7,4,5,7,3,8,2,,,5,,,3,7,4,5,6,2,8,5,7,5,6,,6,6,7,5,6,9,,9,,8,3,6,,6
"11710_201809","Sweden","Sweden Democrats","SD",11710,70,-9.091,2018-09-01,2018,4428,6.333,6.667,6,6.333,7.667,1.5,8.667,2.5,6.5,2.5,6,5,5,0.565800899976316,5,6,5,5,7,1,8,2,,,6,5,,7,8,8,8,7,2,9,3,6,3,5,,5,7,6,5,6,9,,9,,7,2,7,,5
"11710_202209","Sweden","Sweden Democrats","SD",11710,70,4.295,2022-09-01,2022,15718.5,6.38,6.491,5.924,6.164,7.235,2.021,8.024,3.5,5.444,3.266,6.333,3.467,4.887,0.443189368770764,6.069,6.737,5.369,5.737,7,1.369,7.369,2,4.552,2,6,4.401,4,5.712,6.019,6.365,6.038,6.346,2.673,8.346,5,4.308,4.327,6,3,4.981,7.358,6.717,6.038,6.717,8.358,,8.358,,7.472,3.472,7,3,5.679
"11810_196009","Sweden","Centre Party","CP",11810,80,6,1960-09-01,1960,1212,3,3.5,2,2.333,3,2.5,3.5,5,7.667,6,7.667,6.667,7.333,0.0909090909090909,3,4,2,3,3,2,3,5,7,5,7,6,6,2,3,,2,4,3,4,6,8,7,8,7,8,4,,,2,2,,,4,8,,8,7,8
"11810_196409","Sweden","Centre Party","CP",11810,80,-14.043,1964-09-01,1964,2842.5,3.667,4.333,2,2.667,3,3,3,4.667,7.667,6.333,7,5.667,6.667,0,4,5,2,3,3,2,3,5,7,5,6,5,6,3,5,2,3,4,4,3,6,8,7,7,6,7,4,3,,2,2,,,3,8,7,8,6,7
"11810_196809","Sweden","Centre Party","CP",11810,80,-11.6,1968-09-01,1968,6503.25,3.667,4.333,2.5,3,3.333,4,3,4.667,7.667,7,7,6,7,-0.0857118368046627,4,4,3,3,3,3,2,5,7,6,7,6,7,3,6,2,4,5,5,4,6,8,7,7,6,7,4,3,,2,2,,,3,8,8,7,6,7
"11810_197009","Sweden","Centre Party","CP",11810,80,-14.6,1970-09-01,1970,683.25,3.333,5,2,3,3.667,5,2,4.667,7.667,7,7,6.333,7,-0.257135510413988,3,4,1,2,2,4,1,3,7,6,6,6,6,4,7,3,5,6,6,3,7,8,7,8,7,8,3,4,,2,3,,,4,8,8,7,6,7
"11810_197309","Sweden","Centre Party","CP",11810,80,-24,1973-09-01,1973,1218,3.333,5,2,3.333,4,5.5,2.5,5,7.667,7,5.667,,6.667,-0.230769230769231,4,5,2,3,4,5,2,4,7,6,5,,6,3,6,,4,5,6,3,7,8,7,6,,7,3,4,,3,3,,,4,8,8,6,,7
"11810_197609","Sweden","Centre Party","CP",11810,80,-18.2,1976-09-01,1976,2087.25,3.333,4,2,2.667,4,5,2.5,4.667,7.667,7.667,6.333,5,7,-0.205473822634996,4,5,2,3,4,5,2,4,7,7,5,5,6,3,5,2,3,5,6,3,7,8,8,7,,8,3,2,,2,3,4,,3,8,8,7,5,7
"11810_197909","Sweden","Centre Party","CP",11810,80,-8.1,1979-09-01,1979,1881,2,5.5,1,2.5,4,4.5,2,6,7.667,7.667,6.667,6,7,-0.2,2,4,1,2,3,4,2,5,7,7,5,5,6,2,7,,3,5,5,2,7,8,8,8,7,8,,,,,,,,,8,8,7,6,7
"11810_198209","Sweden","Centre Party","CP",11810,80,-14,1982-09-01,1982,2496,2,3.5,2,2,3,3,1.5,5,7.667,8,7,5.667,7,-0.157894736842105,2,4,2,2,2,3,1,4,7,7,6,5,6,2,3,2,2,4,3,2,6,8,9,8,7,8,,,,,,,,,8,8,7,5,7
"11810_198509","Sweden","Centre Party","CP",11810,80,-1.1,1985-09-01,1985,1419.75,3,4.333,3,3,3.333,4.5,2.5,5,7.667,7.333,6.667,5.5,7,-0.166666666666667,3,5,2,3,3,4,2,5,7,7,6,5,6,3,6,4,4,5,5,3,7,8,7,7,6,7,3,2,,2,2,,,3,8,8,7,,8
"11810_198809","Sweden","Centre Party","CP",11810,80,-5.3,1988-09-01,1988,773.25,3,3.667,2,2.667,3.667,5.5,2.5,4.667,7.667,7.667,6.667,5.667,7.333,-0.236835872740191,3,4,2,3,4,5,2,4,7,7,6,6,7,3,5,2,3,5,6,3,7,8,8,7,4,7,3,2,,2,2,,,3,8,8,7,7,8
"11810_199109","Sweden","Centre Party","CP",11810,80,5.426,1991-09-01,1991,1206,3,5.333,2.5,3.333,3.667,4,2,5.667,7.667,7.667,7.333,6,7.333,-0.171423673609325,3,5,2,3,3,3,2,6,7,7,6,5,6,3,7,3,4,5,5,,7,8,8,8,6,8,3,4,,3,3,,,4,8,8,8,7,8
"11810_199409","Sweden","Centre Party","CP",11810,80,21.818,1994-09-01,1994,1461.75,2.667,4.333,1,2.667,4,3.667,3,6,7.667,6.667,7.333,5.667,6.667,-0.0526565090392358,2,4,1,2,3,3,,6,7,6,6,5,6,3,5,,3,5,4,3,7,8,7,8,6,7,3,4,1,3,4,4,,5,8,7,8,6,7
"11810_199809","Sweden","Centre Party","CP",11810,80,11.57,1998-09-01,1998,2142.75,3,5,2,3,3.667,4,2.5,5.333,7.667,8,8,6.5,7.667,-0.126764134200963,3,5,2,3,3,3,2,5,7,7,7,6,7,3,6,2,4,5,5,3,7,8,8,9,7,8,3,4,,2,3,,,4,8,9,8,,8
"11810_200209","Sweden","Centre Party","CP",11810,80,10.646,2002-09-01,2002,1963.5,2.5,5.5,2.5,3.5,3.5,3,2,6,7.333,8.333,7.333,6,7.333,-0.0909090909090909,3,5,2,3,3,3,2,5,7,8,7,6,7,2,6,3,4,4,3,2,7,7,8,7,,7,,,,,,,,,8,9,8,,8
"11810_200609","Sweden","Centre Party","CP",11810,80,-4.459,2006-09-01,2006,3087,2.5,5,1.5,3,3.5,4,3,5,8,8.667,8,7,8,-0.0833333333333333,2,4,1,2,2,3,2,3,8,8,8,7,8,3,6,2,4,5,5,4,7,8,9,8,,8,,,,,,,,,8,9,8,7,8
"11810_201009","Sweden","Centre Party","CP",11810,80,-2.24,2010-09-01,2010,5133,1.5,2.5,1.5,1.5,2.5,2,1.5,4,8.333,9,9,7.667,8.667,-0.0666666666666667,2,3,2,2,1,1,1,2,8,9,9,8,9,1,2,1,1,4,3,2,6,8,9,9,7,8,,,,,,,,,9,9,9,8,9
"11810_201409","Sweden","Centre Party","CP",11810,80,7.895,2014-09-01,2014,4170.75,2,4.333,2.5,2.5,3,2,2,4.333,7.667,8.333,8.333,7,8.333,0,,4,3,,3,1,2,4,7,8,8,7,8,3,7,2,4,5,3,2,7,8,8,8,7,8,1,2,,1,1,,,2,8,9,9,,9
"11810_201809","Sweden","Centre Party","CP",11810,80,9.783,2018-09-01,2018,4087.5,2,5,2.5,3,3.5,3.5,2.5,5,9,9,8.333,7,8.667,-0.0909090909090909,2,3,2,2,2,1,2,3,9,9,8,7,8,2,7,3,4,5,6,3,7,9,9,8,,9,,,,,,,,,9,9,9,,9
"11810_202209","Sweden","Centre Party","CP",11810,80,4.704,2022-09-01,2022,6450,1.667,3,3,2.333,2.667,2.5,1.5,5,9.333,9.333,8.333,7,8.667,-0.111111111111111,2,4,3,3,2,2,1,5,9,9,8,7,8,2,3,3,3,5,3,2,8,9,9,8,7,8,1,2,,1,1,,,2,10,10,9,,10
"11951_199109","Sweden","New Democracy","NyD",11951,95,42.806,1991-09-01,1991,3381,7.667,6.333,6,6.667,6.333,1.333,6.667,5.333,8,5,9,6.5,7.333,0.400060001500037,8,7,6,7,6,1,7,4,8,,9,8,8,7,5,6,6,6,3,6,7,8,6,9,5,7,8,7,6,7,7,0,7,5,8,4,9,,7
"43020_201910","Switzerland","Together on the Left","EAG",43020,20,-43.44,2019-10-01,2019,4259.25,8.667,8,8,8.333,8.333,9.333,0.667,2,8,8.667,2,1.333,5.5,-0.722166666666667,9,9,8,9,9,10,1,1,,8,2,1,,9,8,8,8,7,9,1,3,8,9,3,2,6,8,7,8,8,9,9,0,,8,9,1,1,5
"43110_198710","Switzerland","Green Party of Switzerland","GPS/PES",43110,10,-39.706,1987-10-01,1987,454.5,6.333,5.333,4.5,5,6,7.333,1.5,3.5,7,8,2.333,,5.667,-0.472958728614287,6,5,4,5,5,6,1,2,6,7,3,,5,7,6,5,6,6,8,2,5,7,8,3,,6,6,5,,4,7,8,,,8,9,1,,6
"43110_199110","Switzerland","Green Party of Switzerland","GPS/PES",43110,10,-45.455,1991-10-01,1991,3054.75,2.667,3.5,2.5,2.667,4.667,6.333,1.5,4,7.667,8.667,6.5,5,7.333,-0.408434040395504,3,4,2,3,5,6,1,2,7,8,,4,6,2,3,3,3,5,7,2,6,8,9,7,6,8,3,,,2,4,6,,,8,9,6,,8
"43110_199510","Switzerland","Green Party of Switzerland","GPS/PES",43110,10,-10.976,1995-10-01,1995,1886.25,3.667,3.5,2,2.667,4.333,6.333,1,3.5,7.667,8.667,8,2,7,-0.492292070525247,4,3,2,3,4,6,,2,7,8,,,7,3,4,,3,6,8,1,5,8,9,8,2,7,4,,,2,3,5,,,8,9,,,7
"43110_199910","Switzerland","Green Party of Switzerland","GPS/PES",43110,10,-11.34,1999-10-01,1999,2664,3,4.5,3.5,3.5,5,6.5,1,4,8,9,6,4,7.333,-0.478260869565217,3,4,3,3,4,5,1,2,8,9,,4,7,3,5,4,4,6,8,1,6,8,9,8,,8,,,,,,,,,8,9,4,,7
"43110_200310","Switzerland","Green Party of Switzerland","GPS/PES",43110,10,-21.25,2003-10-01,2003,1174.5,6,6,5.5,4.667,6.667,8,1,3.5,7.333,8.667,2.667,2,5.5,-0.56,7,6,6,6,7,8,1,2,6,8,2,2,,7,6,5,6,6,8,2,5,8,9,4,3,6,4,,,2,7,8,0,,8,9,2,1,5
"43110_200710","Switzerland","Green Party of Switzerland","GPS/PES",43110,10,-20.516,2007-10-01,2007,9406.5,5.815,5.263,5.237,4.32,6.171,7.505,1.757,3.5,7.825,8.667,4.32,3.162,5.987,-0.450399623883404,5.474,4.526,4.474,4.474,6,7,1,2,7.474,8,3.474,3,5.474,7,6,6,6,6,8,2.514,5,8,9,7,5,7,4.971,,,2.486,6.514,7.514,,,8,9,2.486,1.486,5.486
"43110_201110","Switzerland","Green Party of Switzerland","GPS/PES",43110,10,-21.394,2011-10-01,2011,5202,5.5,5,4,4,5.333,6.667,1.5,4,8,9,5,4,6.667,-0.42467329662201,5,4,4,4,5,6,1,2,8,9,4,3,6,,6,,,5,7,2,6,8,9,8,7,8,6,5,,4,6,7,,,8,9,3,2,6
"43110_201510","Switzerland","Green Party of Switzerland","GPS/PES",43110,10,-17.357,2015-10-01,2015,6349.5,5.667,5.333,3.5,5,6.333,7.333,1.333,4.5,8.333,9,5,4,6.667,-0.455719276925414,5,4,3,4,6,7,1,2,8,9,4,3,6,6,7,,6,6,8,3,7,9,9,8,7,8,6,5,4,5,7,7,0,,8,9,3,2,6
"43110_201910","Switzerland","Green Party of Switzerland","GPS/PES",43110,10,-21.853,2019-10-01,2019,7080,4.667,4,3.667,3.667,4.667,5.667,1.333,4.5,8.333,9.333,5.5,4,6.667,-0.376869565217391,4,4,3,3,4,5,1,2,7,9,,3,6,7,6,6,6,7,8,3,7,9,9,8,7,8,3,2,2,2,3,4,0,,9,10,3,2,6
"43120_200710","Switzerland","Green Liberal Party","GLP",43120,10,0.971,2007-10-01,2007,1044.75,2,2,1,2,3,4,1,5,7,7,7.333,6,7,-0.3,2,2,1,2,3,4,1,5,6,6,6,5,6,,,,,,,,,8,8,8,7,8,,,,,,,,,7,7,8,,7
"43120_201110","Switzerland","Green Liberal Party","GLP",43120,10,-21.127,2011-10-01,2011,718.5,2,2.5,,2,3.5,4,3,7,7.667,8.667,8.333,7.667,8.5,-0.0714285714285714,,2,,,1,2,2,,7,8,8,8,,2,3,,2,6,6,4,7,8,9,9,8,9,,,,,,,,,8,9,8,7,8
"43120_201510","Switzerland","Green Liberal Party","GLP",43120,10,-0.444,2015-10-01,2015,2650.5,1,2,1,1,2,2,1,2.5,9,9.333,8.333,8,9,-0.181818181818182,1,2,1,1,2,2,1,3,9,9,8,8,9,,,,,2,,,2,9,9,8,8,9,,,,,,,,,9,10,9,8,9
"43120_201910","Switzerland","Green Liberal Party","GLP",43120,10,2.083,2019-10-01,2019,1389.75,2.667,2.5,2,1.667,2.667,4.5,1.5,4.333,8.667,9.333,8.667,7.5,8.667,-0.290331946191813,3,2,2,2,2,2,1,4,8,9,8,7,8,2,3,,2,5,7,2,6,9,9,9,8,9,3,,,1,1,,,3,9,10,9,,9
"43220_200310","Switzerland","Swiss Labour Party","PdAS/PdTS",43220,20,-27.429,2003-10-01,2003,1385.25,6.333,5.667,6,6,6.667,6.667,0.667,2,4.333,5.667,1,1,3,-0.642811227769445,9,8,8,8,9,9,1,1,3,7,1,1,3,2,3,3,3,2,2,1,3,3,2,1,1,2,8,6,7,7,9,9,0,,7,8,1,1,4
"43220_200710","Switzerland","Swiss Labour Party","PdAS/PdTS",43220,20,-2.752,2007-10-01,2007,1345.5,8.667,7.333,8,8,8.667,9.333,0,1.5,5.333,7.333,1,0.667,4,-0.86153420105234,9,8,8,8,9,9,0,1,3,6,1,1,3,9,7,8,8,7,9,,2,7,8,2,1,5,8,7,8,8,10,10,,,6,8,0,0,4
"43220_201510","Switzerland","Swiss Labour Party","PdAS/PdTS",43220,20,-41.36,2015-10-01,2015,4161,9,8.333,8.333,8.333,9,9.667,0.667,1,2.5,6.333,0.667,1,3,-0.794070937003706,9,9,9,9,10,10,0,0,2,8,1,1,3,9,8,8,8,7,9,2,3,3,2,1,2,2,9,8,8,8,10,10,0,0,,9,0,0,4
"43220_201910","Switzerland","Swiss Labour Party","PdAS/PdTS",43220,20,-44.741,2019-10-01,2019,8232.75,9,8.333,8.333,8.667,9,9.667,0.333,1,2.5,6.667,1,0.667,3,-0.848545454545454,9,9,8,9,10,10,0,1,2,7,1,0,3,9,8,8,8,7,9,1,2,3,4,2,2,3,9,8,9,9,10,10,0,0,,9,0,0,3
"43320_196310","Switzerland","Social Democratic Party of Switzerland","SPS/PSS",43320,30,-25.309,1963-10-01,1963,925.5,5.5,6.5,3,5.5,6,8,2,4,7.667,8.333,4.667,4,6.333,-0.428571428571429,4,5,3,4,6,7,1,2,7,7,4,3,5,7,8,,7,6,9,3,6,8,9,7,,8,,,,,,,,,8,9,3,5,6
"43320_196710","Switzerland","Social Democratic Party of Switzerland","SPS/PSS",43320,30,-32.323,1967-10-01,1967,591,7,6,5.333,6,7.333,8.333,1,2,5.333,4.5,2,2,4,-0.647048442601253,7,6,6,6,7,8,1,2,6,5,2,2,4,8,7,6,7,7,9,,2,3,4,2,,3,6,5,4,5,8,8,,,7,,2,,5
"43320_197110","Switzerland","Social Democratic Party of Switzerland","SPS/PSS",43320,30,-19.433,1971-10-01,1971,5404.5,8.667,7.333,7.667,7.667,7.667,9,2,3,7.333,8.333,4,3,6,-0.5,9,8,8,8,8,9,2,1,6,7,3,2,5,9,7,8,8,7,9,2,5,8,9,7,6,8,8,7,7,7,8,9,,,8,9,2,1,5
"43320_197510","Switzerland","Social Democratic Party of Switzerland","SPS/PSS",43320,30,-29.004,1975-10-01,1975,2738.25,8.333,7.333,7.333,7.333,8,9,1.667,4.5,7.667,7.667,3,1.667,5,-0.483483879475176,8,7,7,7,8,9,1,2,7,7,2,1,4,9,8,8,8,8,9,2,7,8,8,5,3,6,8,7,7,7,8,9,2,,8,8,2,1,5
"43320_197910","Switzerland","Social Democratic Party of Switzerland","SPS/PSS",43320,30,-18.656,1979-10-01,1979,8376,8,7,6.333,7,7.667,8,2,4,7.333,8.667,4.333,3.667,7,-0.428571428571429,8,7,6,7,8,8,1,2,6,8,3,3,,8,7,7,7,7,8,3,6,8,9,7,6,8,8,7,6,7,8,8,,,8,9,3,2,6
"43320_198310","Switzerland","Social Democratic Party of Switzerland","SPS/PSS",43320,30,-34.028,1983-10-01,1983,2724.75,8,7,6.333,7,7.667,8.333,4,4.5,6.667,8,4.333,3.333,5.667,-0.257411037842334,8,7,6,7,8,9,2,2,6,8,3,2,5,8,7,7,7,7,8,6,7,7,8,7,6,7,8,7,6,7,8,8,,,7,8,3,2,5
"43320_198710","Switzerland","Social Democratic Party of Switzerland","SPS/PSS",43320,30,-9.606,1987-10-01,1987,20060.25,6.107,4.892,5.123,5.228,6.438,7.436,2.25,3.333,7.339,7.881,4.45,3.5,5.885,-0.398340886396805,6,4.342,4.368,4.684,6,7,1.5,2,6.684,7.316,3.684,3,5,6.667,5.333,6.5,6,6.333,8,3,4.667,7.333,8,6.667,5.5,7,5.654,5,4.5,5,6.981,7.308,,,8,8.327,3,2,5.654
"43320_199110","Switzerland","Social Democratic Party of Switzerland","SPS/PSS",43320,30,-24.54,1991-10-01,1991,2749.5,6,6.5,6,4.667,5.667,7.333,1.5,3,7.667,8.667,4.667,3.667,6.667,-0.492943463196146,6,6,5,5,6,7,1,2,7,8,4,3,6,8,7,7,7,6,9,2,4,8,9,7,6,8,4,,,2,5,6,,,8,9,3,2,6
"43320_199510","Switzerland","Social Democratic Party of Switzerland","SPS/PSS",43320,30,-19.592,1995-10-01,1995,2826,5.667,5.667,5,4.667,6.667,7.667,1.5,3.5,7.667,8.667,4.667,4,7,-0.486855609062919,6,6,5,5,6,7,1,2,7,8,4,4,6,7,6,5,6,6,8,2,5,8,9,7,,8,4,5,,3,8,8,,,8,9,3,,7
"43320_199910","Switzerland","Social Democratic Party of Switzerland","SPS/PSS",43320,30,-31.434,1999-10-01,1999,6034.5,3.667,4.333,3,3.333,6.333,7.667,1,3.5,7.667,8.667,4.667,3.667,6.333,-0.547957590203008,5,5,4,4,6,7,1,2,7,8,4,3,5,3,4,3,3,5,8,2,5,8,9,7,6,8,3,4,2,3,8,8,0,,8,9,3,2,6
"43320_200310","Switzerland","Social Democratic Party of Switzerland","SPS/PSS",43320,30,-37.548,2003-10-01,2003,6973.5,6.333,6.333,4.667,5.667,7.333,8.333,1,4.5,7.333,9,2.333,2.333,5.333,-0.53010915925685,6,6,4,5,7,8,1,2,6,9,2,3,5,7,8,6,7,7,9,2,7,8,9,4,3,6,6,5,4,5,8,8,0,,8,9,1,1,5
"43320_200710","Switzerland","Social Democratic Party of Switzerland","SPS/PSS",43320,30,-24.059,2007-10-01,2007,14454.75,5.157,4.66,3.989,3.991,5.995,7.329,1.254,4,8,9,4.667,4,6.833,-0.482794246205197,4.972,4.479,3.479,3.972,5.986,6.986,0.507,2,8,9,3,3,6,4.5,4.5,4.5,4.5,6,8,2,6,8,9,7,6,8,6,5,,3.5,6,7,,,8,9,4,3,6.5
"43320_201110","Switzerland","Social Democratic Party of Switzerland","SPS/PSS",43320,30,-63.38,2011-10-01,2011,654.75,7.333,6.667,5.667,6.333,7.333,8.333,,3.5,6,7.667,3,2.333,4.667,,7,7,5,6,7,8,,1,5,7,3,2,4,8,7,7,7,7,9,,6,7,8,4,3,6,7,6,5,6,8,8,,,,8,2,2,4
